tweet_id,date,candidate,party,user_name,user_location,text,sentiment,tokens,likes,latitude,longitude
1247910595380359169,2020-04-08 15:34:05,Sanders,Democrat,⚖️Lou Nigra⚖️,Chicago,Bernie Sanders suspends Democratic US presidential campaign (via @IrishTimes) https://t.co/AANnHsD3jt,-1.4199866516437807,"['suspends', 'democratic', 'presidential', 'campaign']",0,41.8373,-87.6862
1247910516779089938,2020-04-08 15:33:46,Sanders,Democrat,Broken Social Distancing,Chicago,No one has influenced my politics and hopes for future of our country more than Bernie Sanders. I know he won’t giv… https://t.co/17hSbYPb44,1.2957569314227178,"['influenced', 'politics', 'hopes', 'future', 'country', 'giv']",3,41.8373,-87.6862
1247910499485921286,2020-04-08 15:33:42,Sanders,Democrat,H.R. Paperstacks,Chicago,"Kobe Bryant is dead, nobody is allowed outside, NBA hasn’t been playing for over and month, and Bernie Sanders just… https://t.co/ZNm1553z5z",-0.8061413455751293,"['kobe', 'bryant', 'dead', 'allowed', 'nba', 'playing', 'month']",9,41.8373,-87.6862
1247910493567750144,2020-04-08 15:33:41,Sanders,Democrat,Marissa Parra,Chicago,"Bernie Sanders is suspending his campaign this morning, CBS News has learned 

https://t.co/WHtExF2fIO @cbschicago",0.7052358060656424,"['suspending', 'campaign', 'morning', 'cbs', 'news', 'learned']",9,41.8373,-87.6862
1247910479378423810,2020-04-08 15:33:37,Sanders,Democrat,WGNMorningNews,Chicago,"Bernie Sanders drops 2020 bid, leaving Joe Biden as likely nominee https://t.co/6zTTQrmi19",0.4842492305992566,"['drops', '2020', 'bid', 'leaving', 'nominee']",10,41.8373,-87.6862
1247910361010974722,2020-04-08 15:33:09,Sanders,Democrat,social distancing in illinois 🥁,Downs,Bernie Sanders finally suspended his campaign 🤷🏼‍♀️,-1.1544837673685862,"['finally', 'suspended', 'campaign']",1,40.3998,-88.8904
1247673736494567431,2020-04-07 23:52:54,Sanders,Democrat,Charlie J. Johnson,Chicago,"@rileylroberts @alexophile @JonHansenTV @pcasper2 @Nominay I admit the endgame for Bernie escapes me, but I’d expec… https://t.co/cTgcqLyU0k",-1.5618781631573118,"['admit', 'endgame', 'escapes', 'expec']",1,41.8373,-87.6862
1247664128308764677,2020-04-07 23:14:43,Sanders,Democrat,garciamafia,Rockford,"Bill Maher to Bernie Sanders: Trump Response to Coronavirus An ""Impeachable Offense""  https://t.co/yhgDrFsVbT",-2.7286609109981947,"['maher', 'response', 'coronavirus', 'impeachable', 'offense']",0,42.2598,-89.0641
1247193203763228675,2020-04-06 16:03:26,Sanders,Democrat,Suburban Girl In Englewood 🇺🇸🏳️‍🌈ADOS Chicagon,Chicago,"Bernie Sanders fought for civil rights.
#UncleTomProverb",-0.5576169042278925,"['fought', 'civil', 'rights', 'uncletomproverb']",87,41.8373,-87.6862
1247141412447141890,2020-04-06 12:37:38,Sanders,Democrat,John #VetsResistSquadron,Chicago,"This is why I hate Bernie Sanders and 50% of his minions. If you follow me and this is how you are, ""Bernie or Bust… https://t.co/A0WKT2IhBc",-0.8131670854078902,"['hate', '50', 'minions', 'follow', 'bust']",5,41.8373,-87.6862
